SoftLayer<!--&lt;reg/&gt;--> は、OpenStack Swift をベースにしたオブジェクト・ストレージ・サービスを提供しています。SoftLayer API や、cURL などのコマンドライン・ツールを使用すれば、オブジェクト・ストアとの間でのファイル転送を行うことができますが、大容量のファイルを扱うとなると、面倒な作業になることがあります。この記事では、SLDT という単純な Java<!--&lt;trade/&gt;--> ツールを使用して、認証、オブジェクトのセグメント化、SoftLayer オブジェクト・ストアとの間でのデータ転送などを扱う方法を説明します。,java
この記事では IaaS (Infrastructure as a Service) を、相互運用性、ユーザーとプロバイダーの期待値マネジメント、開発者と管理者の要件、効果的なリスク軽減といった点で強化および最適化する手法としての SDN (Software Defined Networking) <mdash></mdash> ソフトウェア抽象化層を介したネットワーク管理手法 <mdash></mdash> について探ります。,java
クラウド上で Java<!--&lt;trade/&gt;--> PaaS Web アプリケーションを開発およびデプロイする方法を学んでください。,java
IBM SmarterCloud Orchestrator からデプロイできるイメージを作成するには、オペレーティング・システムの知識、イメージのデプロイ先とするハイパーバイザーとそれに対応するハイパーバイザー・マネージャーの知識が必要です。この記事を読んで、SmarterCloud Orchestrator 対応の Windows イメージを簡単かつ円滑に作成する方法を学んでください。,java
Java.next 言語はどれを取っても、次に採用するプログラミング言語にはぴったりの候補です。そのうちの 1 つを選ぶには、どうすればよいのでしょう？この重大な決定を左右する要素を調査してください。,java
連載「Java.next」の今回の記事では、皆さんが次に使用するプログラミング言語の有力な候補として Java 8 リリースを取り上げます。ラムダ式ブロックと Stream API がどのような形で Java を最新の言語にアップグレードするかを理解してください。,java
最近、IBM マルチテナント型 JVM がテクノロジー・プレビューとしての Java 7 R1 で利用できるようになりました。単一のマルチテナント型 JVM で複数のアプリケーションを実行すれば、クラウド・システムでアプリケーションの起動時間を短縮できるとともに、アプリケーションのメモリー・フットプリントを削減することができます。この記事では、マルチテナント型クラウド JVM を支えるテクノロジーを紹介し、この JVM を使用することでもたらされるメリットとそれに伴う代償の主なものを説明します。,java
Java 8 には、並行プログラムをはじめとする各種プログラムの作成を容易にする、新しい言語機能と追加クラスが組み込まれています。この記事で、CompletableFuture や Stream などの Java 8 の機能拡張によって実現された、この言語の新しい強力な並列処理サポートについて学んでください。これらの新しい機能と、この連載の最初の記事で探った Scala の機能のいくつかの間には、類似点があることに気付くはずです。,java
この動画では、Bluemix においてアプリケーションをデプロイ、実行、削除するために行わなければならないこと (さらには、行わなくてよいこと) を、Jay Allen が 5 分間のデモを通じて説明します。,java
Java 8 には、より簡単にプログラムを作成できるようにする、重要な新しい言語機能が組み込まれています。ラムダ式が定義する、インライン・コード・ブロック用の新しい構文は、遥かに少ないボイラープレートで匿名内部クラスと同様の柔軟性を実現します。また、Java 8 で加えられたインターフェースに対する変更によって、既存のインターフェースに追加をしても、既存のコードをそのまま使用できるようになりました。この記事では、これらの Java 8 での変更内容をともに使用する方法を説明します。,java
すべての Java.next 言語のなかで、Clojure は並行処理に関して最も急進的な手法を採用しています。この記事では、Epochal Time Model、ソフトウェア・トランザクション・メモリーをはじめとする、Clojure の並行処理に関するさまざまな側面のうちのいくつかを取り上げて、詳細を探ります。,java
スレッド化、並行性、並列性には、おそらく Java.next 言語の間で最も顕著な違いがあります。今回の記事では、Scala、Groovy、Clojure の既存の関数型のコードを並列コードにする簡単な方法を説明した後、Scala でのアクター並行性モデルを調べます。,java
Java プラットフォームでは、あらゆる JVM ベースの言語での並行プログラミングを強力にサポートしています。Scala は Java 言語の並行性サポートを拡張し、さらに多くの方法によりプロセッサー間で処理を共有して結果を調整できるようにしています。この JVM の並行性に関する新しい連載の第 1 回では、Java 7 における最先端の並行プログラミングを取り上げ、Scala による機能強化をいくつか紹介します。この記事は、Java 8 における並行性の機能を理解するための準備にも役立ちます。,java
Scala と Clojure はどちらも関数型言語であり、Groovy もライブラリーによって関数型の機能を数多く取り入れます。連載 Java.next の今回の記事では、各 Java.next 言語でのメモ化の実装方法と、関数型の機能を結合して、コードを簡潔に表現する方法を探ります。,java
前回の Java.next の記事 (「関数型のコーディング・スタイル」) では、Scala、Groovy、Clojure といった 3 つの言語での関数型コーディング・スタイルを比較対照しました。今回の記事では、連載の著者である Neal Ford が Java.next 言語でのフィルター関数、マップ関数、および集約関数について、さらに深く掘り下げます。3 つの言語では、これらの重要な関数型構成体にさまざまな名前が付けられていますが、この若干ややこしい言語間での違いを整理できるように、一連の簡潔なコーディング・サンプルを記載します。,java
DITADoclet と DITA API 特殊化を組み合わせることで、時間を節約しながらも、品質の高い API ドキュメントを Java ソース・コードから直接作成します。,java
Java Sockets over RDMA (JSOR) は、Linux プラットフォーム向けの IBM SDK Java Technology Edition Version 7 に含まれる新しい通信ライブラリーです。JSOR は RDMA 対応の高速ネットワーク・アダプターを活用することにより、クラウド環境で実行されるクライアント・サーバー・アプリケーションのスループットを改善し、遅延を軽減します。JSOR の基礎となる技術について学び、このライブラリーの使い方を知り、JSOR のパフォーマンスを他の通信プロトコル・ベースのソリューションと比較しましょう。,java
バナー・グラビングを足がかりとして、本格的なサイバー攻撃が開始されることはよくありますが、これを防ぐのは簡単です。Apache Tomcat インストール済み環境を、そのバージョン情報を基にした不正行為から保護するために、Server.xml および ServerInfo.properties ファイルのデフォルト・パラメーターを無効にする方法を学んでください。,java
Storm は、オープンソースのビッグ・データ処理システムです。Storm はリアルタイム分散処理を対象としている点、そして言語に依存しないという点で、他のビッグ・データ処理システムとは異なります。Twitter の Storm とそのアーキテクチャー、そしてさまざまなバッチ処理ソリューションおよびストリーム・プロセッシング・ソリューションについて学んでください。,java
極めてスケーラブルな Javaエンタープライズ・アプリケーションを開発する場合、サーバーをクラスタリングするのが当たり前のことになってきています。けれども今のところ、Java EEではアプリケーション・レベルでサーバー・クラスターに対応できるようにはなっていません。この記事では、分散型エンタープライズ Javaアプリケーションにおいて、サーバー・グループのコーディネーションをするために、Apache ZooKeeper と LinkedIn の Norbert という 2つのオープンソース・プロジェクトを利用する方法を Mukul Gupta と Paresh Paladiya が紹介します。,java
すべての Java.next 言語には、開発者がより上位の抽象化レベルで考えることを可能にする、関数型プログラミングの構成体があります。しかし言語によって用語が異なるため、同様の構成体であることに、なかなか気付かないことがあります。今回の記事では、Java.next 言語のそれぞれで、共通の関数型プログラミングの構成体がどのような形で現れるのかを明らかにし、それらの機能の実装詳細における微妙な違いを指摘します。,java
Node.js (サーバー・サイドの JavaScript) を使用して Systems of Engagement (人と関わりあうシステム) を開発する利点を探ってください。この記事では、IBM Extreme Blue チームが Node.js と MongoDB を使用して、Systems of Engagement (人と関わりあうシステム) の概念を実証するアプリケーションである IBM Passes で挙げた成果を紹介します。このチームが Node.js と MongoDB を使用した経験は、企業でも使われ始めているこれらのソリューションを使用することで、いかに迅速なアプリケーション開発が実現できるかについて、興味深い洞察をもたらしてくれます。,java
カリー化と部分適用は、すべての Java.next 言語に組み込まれている手法ですが、その実装方法は言語によって異なります。今回の記事では、カリー化と部分適用について説明し、この 2 つの手法の違いを明らかにします。そして、Scala、Groovy、Clojure のそれぞれでの実装の詳細 (そして実際の使用例) を紹介します。,java
IBM Content Navigator における External Data Service の概要と構成方法を解説し、ユース・ケースに基づいてその機能について詳しく紹介します。,java
Apache Lucene と Solr は、組織が簡単かつ劇的にデータ・アクセス能力を高めることを可能にする、極めて能力の高いオープンソースの検索テクノロジーです。Lucene および Solr のバージョン 4.x では、データ駆動型アプリケーションに、今まで以上に簡単にスケーラブルな検索機能を追加できるようになっています。この記事では、Lucene と Solr のコミッターである Grant Ingersoll が、関連度、分散検索、ファセット処理に関係する、最新の Lucene と Solr の機能を紹介します。高速かつ効率的でスケーラブルな次世代のデータ駆動型アプリケーションを構築するために、これらの機能を利用する方法を学んでください。,java
NoSQL データベースが持つスケーラビリティーを実現するとともに、従来のリレーショナル・データベース・システムが持つ ACID 特性を備えたインメモリー・データベース、VoltDB について学んでください。この記事では、データベース・テーブルを設計してパーティショニングし、Java コードで作成されたストアード・プロシージャーを使用してデータの格納と取得を行う方法を説明します。さらに、VoltDB をベースに作成されたキー・バリュー型ストアである VoltCache についても探ります。,java
アプリケーションで PDF 文書を動的に作成する必要がある場合、iText ライブラリーが必要です。オープンソースの iText ライブラリーを使用すると、PDF を簡単に作成することができます。この記事では iText を紹介するとともに、iText を使用して Java アプリケーションから PDF 文書を生成する方法について順を追って説明します。また、iText についての理解を深めるために、サンプル・アプリケーションを作成します。,java
クロージャーをサポートする言語では、遅延評価を簡単に実装することができます。連載「関数型の考え方」の今回の記事では、Groovy のクロージャーをビルディング・ブロックとして使用して遅延リストを作成する方法を説明します。その後、言語によってはフィールドの初期化を遅延できるという点を含め、遅延評価のパフォーマンス上および概念上のメリットを探ります。,java
この記事では、クラウドのコンシューマーとクラウド・サービス・プロバイダーの便宜を図るために JSON (JavaScript Object Notation) の妥当性検証と変換を容易にするソリューション・アーキテクチャーを紹介します。,java
MongoDB に関する皆さんの知識とスキルをテストしてください。そうすることで、この Knowledge path で学んだ重要な知識とコーディング手法をどの程度習得したかをすぐに評価することができます。,java
Java 言語の主要なパラダイムである「単一継承を使用したオブジェクト指向」は、プログラミング問題の大半を効果的にモデル化しますが、すべての問題をカバーするわけではありません。Java.next 言語は、このパラダイムをさまざまな方法で拡張します。その方法には、ミックスインとトレイトも含まれます。連載「Java.next」の今回の記事では、ミックインとトレイトに共通するメカニズムを明らかにし、Groovy のミックスインと Scala のトレイトとの微妙な違いについて探ります。,java
アプリケーション環境が急速に変化するなか、さまざまなアプリケーション・レイヤー間でデータを保存・交換するための柔軟なメカニズムが必要となっています。JSON (JavaScript Object Notation)はスキーマ設計のオーバーヘッドを削減し、データ加工を行う必要がないため、モバイル環境をサポートするインタラクティブなアプリケーションの構築のためには不可欠なテクノロジーとなっています。DB2のNoSQLによるJSONサポート機能を活用すると、開発者はMongoDBに基づいて作成したポピュラーなJSONベースのクエリー言語を使用することによって、IBM DB2 for Linux、 UNIX、 and Windowsに保存されたデータを処理するアプリケーションを作成することができます。ドライバー・ベースの本ソリューションは実績のあるエンタープライズ機能と高い質のサービスを提供するRDBMSと連携し、JSONによるデータの柔軟な表示を実現します。DB2のNoSQLによるJSONサポート機能は、JSON文書を処理するにあたってコマンドライン・プロセッサー、Java API、および通信リスナーをサポートします。本記事では、NoSQLアプリケーションをサポートするためにDB2データベースの設定を行い、独自のアプリケーションを開発することを目的としたNoSQLによるコマンドライン・プロセッサーの基本的な活用方法を確認します。,java
DB2のNoSQLによるJSONサポート機能を活用すると、開発者はMongoDBに基づいて作成したポピュラーなJSONベースのクエリー言語を使用することによって、IBM DB2 for Linux、 UNIX、 and Windowsに保存されたデータを処理するアプリケーションを作成することができます。ドライバー・ベースの本ソリューションは実績のあるエンタープライズ機能と高い質のサービスを提供するRDBMSと連携し、JSONによるデータの柔軟な表示を実現します。DB2のNoSQLによるJSONサポート機能は、JSON文書を処理するにあたってコマンドライン・プロセッサー、Java API、および通信リスナーをサポートします。この記事では、IBMによるDB2に対応するNoSQLの通信リスナーについて紹介します。本通信リスナーはMongoDBの通信プロトコルに基づいてメッセージを解析します。そのため、MongoDBのコミュニティーに提供されるさまざまなドライバーを使用し、これらのドライバーを使用する際に身に着けたスキルを活用することによって、DB2をJSONストアとして使用したうえでJSON文書の保存・更新・検索を行うことができます。,java
DB2のNoSQLによるJSONサポート機能を活用すると、開発者はMongoDBに基づいて作成したポピュラーなJSONベースのクエリー言語を使用することによって、IBM DB2 for Linux、 UNIX、 and Windowsに保存されたデータを処理するアプリケーションを作成することができます。ドライバー・ベースの本ソリューションは実績のあるエンタープライズ機能と高い質のサービスを提供するRDBMSと連携し、JSONによるデータの柔軟な表示を実現します。DB2のNoSQLによるJSONサポート機能は、JSON文書を処理するにあたってコマンドライン・プロセッサー、Java API、および通信リスナーをサポートします。DB2によるJSONサポート機能に基づくJava APIはコマンドライン・プロセッサーと通信リスナーの基盤となる機能を提供し、カスタム・アプリケーションの作成をサポートします。本記事ではサンプルのJavaプログラムに基づいて基本的な使用方法について紹介し、JSON文書の保存と検索を最適化するためのオプションを説明します。,java
JMeter は、クラウド内で実行されるアプリケーションをテストするために利用できる強力なテスト・ツールですが、JMeter の効果的な使用方法を知らなければ、JMeter のスクリプトを管理して保守するのに手こずる可能性があります。この記事では、適切に設計された自動 JMeter タスクをクラウド・ベースのアプリケーションのテストに実装する際に役立つ手法を紹介します。,java
Java.next 言語 ― Groovy、Scala、および Clojure ― では、Java<!--&lt;trade/&gt;--> 言語の拡張に関する制約をさまざまな方法で是正しています。連載「Java.next」の今回の記事で取り上げるのは、Groovy のメタプログラミング機構で使用できる驚異的な拡張機能です。,java
Web ロジックではコンテンツが何よりも重要ですが、モバイル・ユーザーにとってはアプリとの対話がすべてを支配します。モバイル・アプリでは、静的な情報によるデザインが行われなくなり、代わりにゲーミフィケーションが採用されるようになっています。今回の記事では、Andrew Glover が Android モバイル開発の紹介を完結するために、前回の記事で紹介したサンプル・アプリケーションの Overheard Word に多岐選択式クイズの機能を追加します。その後、デジタル署名を生成する方法、そして署名付きのアプリを Android 向けの Google Play または Amazon Appstore で公開して宣伝する方法を説明します。,java
Systems of Engagement (人と関わりあうシステム) を開発するために、Java テクノロジーではなく Node.js (サーバー・サイドの JavaScript) を使用した場合の実装に関する詳細を学んでください。この記事では、Node.js と MongoDB を使用して RESTful なバックエンド・アプリケーションを開発した IBM Extreme Blue チームが、チームの思考プロセスと推奨事項を紹介します。,java
Redis は、キー・バリュー型の NoSQL データストア・ソリューションです。Spring Data Redis は、Java<!--&lt;trade/&gt;--> 開発者が下位レベルの Redis API を直接操作することなく、Redis を使用して Spring アプリケーションを構築できるようにするための、Spring ポートフォリオ・プロジェクトです。この記事では Redis について紹介した後、Spring Data Redis API を使用して単純な辞書アプリケーションを構築する方法を説明します。,java
この記事では、一般的なコンテキストであるか IBM Watson でのコンテキストであるかに関わらず、先進的なモバイル・アプリケーションの構築に関心があるアーキテクトと開発者を対象に、IBM Watson および病院のバックエンド・システムとのインターフェースを取る、癌専門医用の高度なモバイル・アプリケーションのプロトタイプの設計と実装について説明します。このプロトタイプを構築した IBM チームのメンバーが、チームが IBM Worklight を Dojo Mobile および Apache Cordova とともに使用して、プロジェクトの技術的課題にどのように対処したかを説明します。,java
Java 言語の拡張メカニズムには意図的な制約があり、Java 言語を拡張する際には主に継承とインターフェースを利用して行わざるを得ません。その一方で、Groovy、Scala、Clojure には、これに代わるもっと多くの拡張手段があります。今回の記事では、Clojure が拡張メカニズムとしてプロトコルを使用する方法を詳しく探ります。,java
DB2のNoSQLによるJSONサポート機能を活用すると、開発者はMongoDBに基づいて作成したポピュラーなJSONベースのクエリー言語を使用することによって、IBM DB2 for Linux、 UNIX、 and Windowsに保存されたデータを処理するアプリケーションを作成することができます。ドライバー・ベースの本ソリューションは実績のあるエンタープライズ機能と高い質のサービスを提供するRDBMSと連携し、JSONによるデータの柔軟な表示を実現します。DB2のNoSQLによるJSONサポート機能は、JSON文書を処理するにあたってコマンドライン・プロセッサー、Java API、および通信リスナーをサポートします。本記事ではDB2のNoSQLによるJSONサポート機能を提供するテクノロジー・レビューの概要について説明します。,java
Java アプリケーションがますます複雑になった今、Java アプリケーションの問題を診断するのは容易なことではありません。場合によっては外部サービス組織との広範な作業も必要になってきます。そんななか、診断を正しい方向に導く指針があれば時間と経費の両面での節約になります。IBM Monitoring and Diagnostic Tools for Java - Dump Analyzer は、フォーマット済みシステム・ダンプで基本的な分析を行い、簡潔なレポートを生成して次に取るべき措置を示すツールです。,java
IBM Monitoring and Diagnostic Tools for Java - Health Center は、実行中の Javaアプリケーションを監視するためのツールです。このツールはシステムの正常性に関するあらゆる側面を図やグラフ、表などでレポートするだけでなく、問題を修正するための推奨案も示してくれます。HealthCenterには極めてオーバーヘッドの低いメソッド・プロファイラーや、ガーベッジ・コレクション・ビジュアライザー、競合のボトルネックを識別するロック・プロファイラー、そして構成エクスプローラーが組み込まれています。このツールを使ってアプリケーションのパフォーマンス、構成、そして安定性に関する問題を診断し、修正する方法を学んでください。,java
ヒューリスティック探索と、その人工知能への応用について学んでください。この記事では、著者たちが最も広く使用されているヒューリスティック探索アルゴリズムの Java 実装を成功に導いた方法を説明します。そのソリューションでは、JCF (Java Collections Framework) の代わりとなるフレームワークを利用し、ガーベッジ・コレクションが過度に行われるのを回避するためのベスト・プラクティスを使用しています。,java
IBM の新しいツールである IBM Monitoring and Diagnostic Tools for Java - Garbage Collection and Memory Visualizer は、メモリーに関連する Java のパフォーマンス問題の診断と分析を支援することを目的に設計されています。全 4 回からなる連載の第 2 回となるこの記事では、このツールの入手方法と使用方法を説明し、このツールを使って一般的な問題を素早く診断する手順を実例で紹介します。,java
Health Center の 2.1 リリースには強力な API が含まれています。Java 開発者は、この API を使用することにより、作成する Java アプリケーションに Health Center を組み込んで、その監視機能を活用して問題のトラブルシューティングをすることができます。連載の第 2 回となる今回の記事では、第 1 回の記事で作成したデッドロック検出アプリケーションに、メソッドのプロファイル・ビューを追加し、アプリケーションのどの部分が CPU サイクルを最も消費しているかを示す方法について説明します。,java
当面、Scala や Clojure などの関数型言語に移行する気はないとしても、Java 開発者は関数型のパラダイムを今すぐ学んでおくべきです。主流のプログラミング言語はいずれ、どれもが関数型に近いものになることでしょう。今回の記事で、Neal Ford がその理由を探ります。,java
jQuery UI はウィジェットをサポートすることから、現在、テーマを実装する上での業界標準となっています。Java アーキテクトの Ken Ramirez と一緒に jQuery UI プラットフォームについて探り、jQuery UI のネイティブ・テーマの使い方を学んで、サイトに適したカスタム・テーマを設計してください。,java
大喜びで、GitHub や他のリポジトリーからサード・パーティーのコードを手に入れたとしても、そのコードを Android UI に統合するには、いくつかのコツがあります。今回の記事では、Andrew Glover が JSON ベースの単語エンジンと既製のスワイプ・ジェスチャー機能を使用して、Overheard Word デモ・アプリを機能強化する方法を説明します。この記事を読むとわかるように、Android にサード・パーティーのコードを取り込むのは簡単ですが、アプリの UI にサード・パーティーのコードをスムーズに実行させようと思ったら、ロジックを慎重に作成する必要があります。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。今回の記事では、ランナーの落下に重力の影響を組み込む方法について説明し、Snail Bait のメカニズムを完成させます。さらに、サウンドの実装方法について、音楽によるサウンドトラックとサウンド・エフェクトの両方を含めて説明します。,java
Groovy、Scala、および Clojure には多くの拡張メカニズムが用意されている一方、継承となると、事実上 Java 言語の継承が唯一の手段となります。今回の記事では、Java.next 言語での Java クラス拡張手段としてのカテゴリー・クラス、ExpandoMetaClass、暗黙の型変換、プロトコルについて見ていきます。,java
たいていのモバイル・ユーザーは、他のことに気を取られていて、いろいろと忙しい上に、人間工学的に制約されています。そんなモバイル・ユーザーに合わせてモバイル・アプリの UI を作成してください。著者の Andrew Glover はこの記事で、モバイル・アプリが Web アプリケーションとは異なる主な点を取り上げた後、ボタンをクリックする代わりに、スワイプ・ジェスチャーでナビゲートするモバイル・アプリの UI を作成する方法を説明します。,java
Activity クラスは、Android モバイル・アプリの中心的なクラスであるとともに、アプリとユーザーとの対話部分や、アプリとモバイル端末とのインターフェースを微調整できる場所でもあります。作成したアプリがそのライフサイクルにおいて望み通りの動作をするように微調整してから、アイコンとアクション・バーを使用して、ユーザーを UI ナビゲーションやアプリのさまざまな機能に誘導してください。,java
Clojure、Scala、Groovy の間にある共通点を話題にしたこの 3 回からなる記事の最終回では、これら 3 つの言語が、例外、式、そして null (いずれも Java 言語で問題となっている領域) をどのように扱っているのかを探ります。これらの Java.next 言語では、それぞれの言語の特性を際立たせる独自の実装によって、Java 言語が持つ欠点に対処しています。,java
単一の Web サイトでコンテンツとレイアウトを機器に合わせて自動的に最適化する手法として、CSS メディア・クエリーを使用するレスポンシブ Web デザインが広く使われるようになっています。この記事では、WebSphere Portal のデバイス・クラス・メカニズムを利用して、特定の機器に合わせてリソースをフィルタリングし、テーマ内でのリソースの集約を最適化する方法を説明します。これらの手法によって、レスポンシブなテーマのパフォーマンスが向上するともに、より一貫したユーザー・エクスペリエンスがもたらされます。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。今回の記事では、時間を思い通りに操作することによって、リニアでない動きや色の変化を作り出す方法について説明します。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。今回の記事では、Snail Bait がどのように衝突検出と爆発を実装しているかについて説明します。,java
Java 言語に関する共通の不満は、単純なタスクやデフォルトにも定型的な処理がありすぎて、混乱を招きがちであることに関連しています。3 つの Java.next 言語ではいずれも、これらの領域でより賢明な手法を取っています。連載「Java.next」の今回の記事では、Groovy、Scala、Clojure が Java 言語で扱いにくかった部分をどのように解決しているかを紹介します。,java
テキスト視覚化は、特定のテキストが伝えている内容を視覚的に分析する効果的な方法です。Eclipse とオープンソースのテキスト視覚化アナリティクス・ツールを組み合わせて、2 つのテキストを視覚化して比較するワード・ウェイブ・アプリケーションを構築する方法を学んでください。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。今回の記事では、あらゆるテレビ・ゲームに不可欠な要素である、スプライトのビヘイビアを実装する方法について説明します。,java
Java.next 言語 (Groovy、Scala、Clojure) の間には、相違点よりも共通点の方が多く、機能や便利さの多くの点で共通する方向に向かっています。今回の記事では、演算子を多重定義できないという Java 言語の昔からの問題に、3 つの言語がそれぞれどのように対処しているかを探ります。また、関連する概念である、演算子の結合規則と優先順位についても説明します。,java
モバイルの世界は明るい見通しに溢れているなか、この世界への道を模索している開発者にとって、Android は有望でエキサイティングなプラットフォームとなります。今回から始まるこの新しい連載では、まず、モバイルに手をつけ始めたばかりの Java 開発者を対象にわかりやすく Android を紹介します。Android の 3 種類のバージョニング・システムについて学び (それが重要なことを理解した上で)、独自の開発環境を構築して初めての Android アプリを構築してください。,java
リグレッション・テストとインクリメンタル・テストは、数百、あるいは数千もの要件で構成されるアプリケーションをテストする際に重要な役割を果たします。インクリメンタル・テストは手動で実行できる場合もありますが、リグレッション・テストには自動化ツールまたは自動化フレームワークが欠かせません。さまざまなオペレーティング・システム、アーキテクチャー、ミドルウェア・ソフトウェア (アプリケーション・サーバーやデータベースなど) に対応するのであれば、なおのこと自動化フレームワークが差し迫って必要になってきます。この記事では、STAF/STAX テスト自動化フレームワークについて概説し、STAF/STAX を使用して複雑なテスト・ベッドでのテストの自動化と継続的インテグレーションに対応するためのフレームワークを構築する方法を説明します。,java
Health Center の 2.1 リリースには強力な API が含まれています。Java 開発者は、この API を使用することにより、作成する Java アプリケーションに Health Center を組み込んで、その監視機能を活用して問題のトラブルシューティングをすることができます。この記事は全 2 回からなる連載の第 1 回として、Health Center API を使用する方法と、実行中の Java アプリケーションがデッドロックしていないかどうかを監視するためにこの API を使用する方法について説明します。第 2 回では、今回の記事で作成するデッドロック検出アプリケーションを使用して、メソッドのプロファイル・ビューを追加し、アプリケーションのどの部分が CPU サイクルを最も消費しているかを示す方法について説明します。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。今回の記事では、時間を操作する方法について 2 回にわたって説明する第 1 回目として、ランナー・スプライトのジャンプ・ビヘイビアを実装します。,java
この記事は、Groovy、Scala、Clojure という 3 つの次世代 JVM 言語の詳細な比較を行うために、Neal Ford によって新たに開始される developerWorks の連載です。この第 1 回では、皆さんが現時点でメインのプログラミング言語として Java を使い続けることにしているかどうかに関わらず、この 3 つの言語の類似点と相違点を理解することによって何が得られるのかを説明します。,java
開発部門と運用部門がコラボレーティブな方法で一緒に作業する場合、ソフトウェア・デリバリー・プロセスと変更のパイプラインを 1 ヶ所で管理しなければならないことがよくあります。こうしたニーズに対処するのが継続的デリバリー (Continuous Delivery: CD) プラットフォームです。「アジャイル DevOps」の今回の記事では、DevOps のエキスパートである Paul Duvall が、オープンな CD プラットフォームである OpenDelivery の使い方を説明します。,java
バージョン管理しなければならないのはどのタイプのソフトウェア・システム成果物なのでしょうか？連載「アジャイル DevOps」の今回の記事で DevOps のエキスパートである Paul Duvall が DevOps チームにお勧めするのは、アプリケーション・コード、インフラストラクチャー、構成、データ、さらには内部システム成果物までもバージョン管理することです。これらのものをすべてバージョン管理することによって、ソフトウェアを迅速かつ頻繁にユーザーに提供できるようになります。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。スプライトというグラフィック・オブジェクトにはビヘイビアを割り当てることができるため、スプライトはテレビ・ゲームで最も基本的で最も重要な要素の 1 つです。今回は Snail Bait に登場する一連のキャラクターのスプライトを実装する方法について説明します。,java
この 10 年で、英語で「グーゴゥ」と発音する単語が表す内容は大きく変わり、検索技術は驚くほど進化しました。クラウド対応の新しい検索プラットフォームの 1 つによって、単純でスケーラブルな検索機能を Java エンタープライズ・アプリケーションに実現する方法を学んでください。,java
多くの関数型プログラミング言語に共通する機能に「遅延評価」があります。遅延評価では、式を宣言時に評価するのではなく、必要になった時点でのみ評価します。Java ではこのようなスタイルの遅延処理をサポートしていませんが、いくつかのフレームワークと関連言語がサポートしています。この記事では、Pure Java と関数型フレームワークを使用して Java アプリケーションに遅延処理を統合する方法を説明します。,java
モバイル開発者である C. Enrique Ortiz が Parse API について紹介し、Parse クラウドに Android アプリケーションのデータおよびファイルを保存する方法を説明します。,java
米国連邦政府の医療保険制度改革では、相互運用可能で有意義な EHR (Electronic Health Record: 電子健康記録) システムの使用を促進することを主な目標の 1 つとしています。この改革で最も前途有望なイニシアチブとして挙げられるのが、Direct Project です。機密性の高い患者情報をクラウド上で送信するために設計されたこのピア・ツー・ピア・プロトコルの概要を学び、Java ベースのオープンソース・クライアントである Direct Sender を使用して、医療 IT システムでセキュアな e-メール送信を行う方法を学んでください。,java
ソフトウェア業界に、アプリケーション・コードに対する自動テストを作成することが適切なプラクティスであることに疑問を持つ人はほとんどいません。今やチームは、自動テストを作成するプラクティスをインフラストラクチャーと環境にも適用するようになっています。連載「アジャイル DevOps」の今回の記事では、DevOps のエキスパートである Paul Duvall が、Gherkin を採用している Cucumber などのツールを使用して、インフラストラクチャーを対象とした自動テストを作成する方法を取り上げます。スクリプト化された変更をインフラストラクチャーに対して適用するたびに、このようなテストを実行すれば、その変更によって環境にエラーが取り込まれたとしても確実に素早いフィードバックを得ることができます。,java
この連載では、HTML5 のエキスパートである David Geary が、HTML5 で 2D テレビ・ゲームを実装する方法について順を追って説明します。今回はゲームのコードをオブジェクトの中にカプセル化する方法、ゲームの一時中断と再開を実装する方法、ゲームを再開する際のカウントダウンの実装に CSS3 のトランジションを使用する方法について説明します。,java
この記事では、関数コールのパフォーマンスを向上させるために OpenPOWER ABI (Application Binary Interface: アプリケーション・バイナリー・インターフェース) が導入している機能について説明します。64-bit IBM PowerPC<!--&lt;reg/&gt;--> ELF ABI Supplement 1.9 (ELF ABI v1) とは異なり、OpenPOWER ABI では、関数記述子を排除して、呼び出す側が環境を初期化しなくても済むようにしています。また、業界の現在のプラクティスに従って、呼び出される側が TOC ポインターを適切に設定するようにし、デュアル・エントリーを導入することで、要求に応じた設定が確実に行われるようにしています。さらに、レキシカルにネストしている関数コールも trampoline を使用してサポートしています。,linux
この記事では、Power アセンブリーにおいてアプリケーションの動作を高速化するためのさまざまな最適化手法について説明します。IBM PowerPC プロセッサー専用のアプリケーションに特定の手法を適用することで、プログラム実行時のパフォーマンスが向上します。この記事で取り上げる手法の一部は、現在、Linux glibc のストリング関数とメモリー関数に適用されていて、その結果、大幅なパフォーマンス向上が実現されています。この記事は、IBM Power Architecture のパフォーマンス向上を目的にアセンブリー・コードを作成している IBM AIX および Linux プログラマーを対象としています。,linux
